FID,JOIN_FID,FREQUENCY,SUM_resist,FIRST_shape_area
-1,0,11,221.535926152400037,190.508718238999990
-1,1,10,201.396269362300018,183.566894133999995
-1,2,104,2094.520292733999668,2112.167036389999794
-1,3,23,463.211236024200048,411.399840706000020
-1,4,18,362.513151293600004,346.678246523999974
-1,5,4,80.558514000200006,67.906734722300001
-1,6,19,382.652773605300069,399.196090672000025
-1,7,105,2114.660110975299631,2164.417408620000060
-1,8,3,60.418885575999994,62.520381194099997
-1,9,161,3242.478927203400872,3284.466606030000094
-1,10,4,80.558464800199999,94.335313048000003
-1,11,1130,22757.764598013563955,22113.037554999998974
-1,12,869,17501.324521171783999,16626.646095500000229
-1,13,323,6505.095897595299903,6413.921721800000341
-1,14,1181,23784.887019396392134,23584.502278399999341
-1,15,246,4954.345874236302734,4998.376326599999629
-1,16,302,6082.164347272098894,5951.469953200000418
-1,17,4,80.558473916200001,87.853508771500003
-1,18,594,11962.936522878784672,11959.970137599999362
-1,19,905,18226.359232344810152,17662.717666900000040
-1,20,265,5336.998986322302699,5388.438274670000283
-1,21,547,11016.371081701701769,11090.921014999999898
-1,22,297,5981.466912751000564,6026.203449839999848
-1,23,26,523.630108660799920,535.054651913000043
-1,24,258,5196.021821512900715,5152.929833719999806
-1,25,611,12305.306976364207003,12314.101559299999280
-1,26,159,3202.199541792598666,3230.792373899999802
-1,27,551,11096.930093017701438,11156.227306700000554
-1,28,3,60.418885498300000,65.352888929200006
-1,29,86,1732.007364316100393,1753.517066370000066
-1,30,650,13090.752679547807929,13174.264426300000196
-1,31,6,120.837762070600007,134.221817006000009
-1,32,356,7169.704829807800706,7161.947065999999722
-1,33,4,80.558486385900011,85.952525150400007
-1,34,9,181.256633334800000,154.261726822000014
-1,35,278,5598.814709916306128,5627.274644109999826
-1,36,226,4551.554476280899507,4466.302933799999664
-1,37,15,302.094406489999926,307.549394622000023
-1,38,307,6182.863861445400289,6054.631661919999715
-1,39,688,13856.060222095107747,13923.268038700000034
-1,40,301,6062.026707619198532,6036.888442229999782
-1,41,644,12969.917206867705318,12885.953149000000849
-1,42,23,463.211355112200067,425.723515093999993
-1,43,192,3866.807826555600514,3873.115976579999824
-1,44,1,20.139625068099999,29.956471529300000
-1,45,20,402.792517023100004,388.624281811000003
-1,46,46,926.422808982400170,945.857910081999989
-1,47,226,4551.555458385900238,4588.174207080000087
-1,48,351,7069.008413440599725,7204.132052390000354
-1,49,1267,25516.903925910333783,25678.735439200001565
-1,50,8,161.117014620100008,182.384825140999993
-1,51,11,221.535898119499990,220.731005578999998
-1,52,27,543.769951900199999,578.790188996999973
-1,53,79,1591.030585349400098,1585.744777679999970
-1,54,621,12506.708174060298916,12551.755525500000658
-1,55,3,60.418885565200000,63.793470151100003
-1,56,2,40.279256994100002,65.897267010999997
-1,57,3,60.418885412300000,63.179824094899999
-1,58,499,10049.673638318796293,10054.142978100000619
-1,59,104,2094.521297785800471,2008.415523639999947
-1,60,316,6364.122368191298847,6300.718036850000317
-1,61,116,2336.196855003900509,2305.032525529999930
-1,62,651,13110.897405445894037,13075.791009299999132
-1,63,10,201.396289597799978,194.346361868999992
-1,64,214,4309.880499992301338,4356.376980320000257
-1,65,536,10794.840376914406079,10757.032646199999363
-1,66,257,5175.884365111699481,5125.463401150000209
-1,67,9,181.256663280100014,214.564847770000000
-1,68,6,120.837777083999995,171.559595174999998
-1,69,6,120.837776699299994,138.375868606000012
-1,70,18,362.513328123999997,329.419262789000015
-1,71,20,402.792585931799920,354.312012657000025
-1,72,28,563.909616941699937,590.969832308000036
-1,73,2,40.279259824500002,52.359204558599998
-1,74,247,4974.488227850204566,4943.817666979999558
-1,75,103,2074.381834114599769,2110.607132099999944
-1,76,39,785.445568276700214,757.087964396999951
-1,77,211,4249.461872002002565,4259.657405629999630
-1,78,56,1127.819269443099756,1057.127551829999902
-1,79,525,10573.305301738304479,10484.595251900000221
-1,80,233,4692.533862350102027,4708.886869879999722
-1,82,9,181.256678416400007,177.820336650000002
-1,83,218,4390.440921638397413,4429.555162620000374
-1,84,193,3886.948827316898587,3853.716836070000227
-1,85,332,6686.357764175998454,6672.148435690000042
-1,86,10,201.396326740300026,243.487858299000010
-1,87,154,3101.503098613201018,3297.829464209999969
-1,88,105,2114.661370702799104,2028.528614800000014
-1,89,69,1389.634643781400200,1387.110761019999927
-1,90,562,11318.473008855999069,11228.713425399999323
-1,91,238,4793.232628844900319,4832.535161900000276
-1,92,580,11680.986591840895926,11727.392282000000705
-1,93,106,2134.801014841999859,2110.500129540000216
-1,94,30,604.189010598399932,625.371568120000006
-1,95,580,11680.986837880594976,11567.743165600000793
-1,96,5,100.698172530999997,102.852627495999997
-1,97,511,10291.353771803313066,10380.619395199999417
-1,98,611,12305.315584433805270,12237.814975100000083
-1,99,6,120.837807180999988,103.063854651000000
-1,100,14,281.954881939399968,307.567869375999976
-1,101,18,362.513416690100087,343.194549371999983
-1,102,6,120.837807912299979,165.923416037999999
-1,103,550,11076.798281423607477,11090.433802800000194
-1,104,8,161.117078718900018,171.025711174999998
-1,105,5,100.698183913400001,92.868240764299998
-1,106,4,80.558550528600009,108.236096974999995
-1,107,441,8881.578453337802785,8994.513371090000874
-1,108,96,1933.404922379899745,1840.239552589999903
-1,109,36,725.026849238800082,780.168824595000046
-1,110,4,80.558540821199998,91.604592322599999
-1,111,39,785.445751235600142,778.270255170000041
-1,112,27,543.770152203900011,552.175241980000010
-1,113,5,100.698177692300007,97.872355796299999
-1,114,6,120.837812367500021,131.910025735999994
-1,115,12,241.675630172099972,235.729093527999993
-1,116,10,201.396402229899991,205.565982310000010
-1,117,281,5659.237769797000510,5718.117890079999597
-1,118,384,7733.620390640999176,7717.047365929999614
-1,119,288,5800.215435975999753,5746.014824529999714
-1,120,542,10915.682961764789070,10982.568908799999917
-1,121,265,5337.003738509604773,5196.338354929999696
-1,122,493,9928.841021535607069,9963.319308849999288
-1,123,4,80.558555979000005,96.053826680699999
-1,124,612,12325.458009193394901,12438.582432600000175
-1,125,69,1389.635086371000398,1404.184845920000043
-1,126,60,1208.378420147099632,1220.814678259999937
-1,127,21,422.932455887199978,434.472852507000027
-1,128,80,1611.171253036300641,1607.748918120000098
-1,129,312,6283.567879905501286,6281.933114579999710
-1,130,19,382.653185627699997,365.708559316999981
-1,131,279,5618.959843407697917,5600.004498160000367
-1,132,689,13876.210266436897655,13779.718193200000314
-1,133,167,3363.319665972800976,3338.313331960000141
-1,134,266,5357.143958860998282,5296.739693380000062
-1,135,116,2336.198110263500439,2313.715512700000090
-1,136,97,1953.544996008200087,1920.431385760000012
-1,137,9,181.256758507900003,200.208856759000014
-1,138,537,10814.986772557407676,10737.194177699999273
-1,139,161,3242.482238733101440,3316.981271319999905
-1,140,72,1450.054182970300417,1386.123442009999962
-1,141,595,11983.086118776409421,11953.804006300000765
-1,143,609,12265.041299599301055,12256.705883200000244
-1,144,208,4189.045351070299148,4150.774339169999621
-1,145,312,6283.568056887303101,6276.152081379999800
-1,146,59,1188.238898355399442,1174.311120229999915
-1,149,312,6283.568476025106065,6253.201938320000409
-1,150,295,5941.194661344701672,5905.131072999999560
-1,151,6,120.837860954500016,64.019862371299993
-1,152,24,483.351451029699888,418.597605742999974
-1,153,7,140.977507530700024,125.923675458000005
-1,154,301,6062.032600513497528,5917.669300790000307
-1,155,4,80.558576623199997,80.596276795400001
-1,156,462,9304.514754632598851,9462.895561769999404
-1,157,15,302.094663615799959,240.695323844999990
-1,158,6,120.837864944800003,123.479733675000006
-1,159,3,60.418933442600007,53.709891044400003
-1,160,3,60.418934491599998,64.639344418099995
-1,161,7,140.977516223399988,142.253703035000001
-1,162,108,2175.081722167501084,2148.535579010000220
